EmployeeCode,NoOfDays,StartDate,EndDate,LeaveTypeCode,LeaveTypeName
185206,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
185207,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185208,,,,,
185209,,,,,
185210,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185210,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185212,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185213,,,,,
185215,,,,,
185216,,,,,
185217,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
185217,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185217,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185218,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185219,,,,,
185220,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
185221,,,,,
185222,,,,,
185223,10.0,2025-01-03,2025-01-20,1.0,Annual Leave
185224,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
185225,,,,,
185226,,,,,
185227,,,,,
185230,,,,,
185231,,,,,
185232,,,,,
185233,,,,,
185234,,,,,
185235,,,,,
185236,,,,,
185237,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
185237,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185237,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185237,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185237,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185238,,,,,
185239,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
185239,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
185239,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185240,,,,,
185241,,,,,
185242,,,,,
185243,,,,,
185244,,,,,
185245,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185246,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185247,,,,,
185248,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
185248,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185248,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
185248,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
185250,,,,,
185251,,,,,
185252,,,,,
185253,,,,,
185255,,,,,
185256,,,,,
185257,,,,,
185258,,,,,
185259,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185259,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185260,,,,,
185261,,,,,
185262,,,,,
185264,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185264,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185265,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185265,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
185266,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185266,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
185266,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185267,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185267,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185267,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185267,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185267,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185267,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185267,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185267,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
185268,,,,,
185269,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
185269,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
185269,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185269,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
185270,,,,,
185271,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185272,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185274,,,,,
185275,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185276,,,,,
185277,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185277,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185278,,,,,
185279,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
185279,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185280,,,,,
185281,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185282,,,,,
185283,,,,,
185284,,,,,
185285,,,,,
185286,,,,,
185287,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185287,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185288,,,,,
185289,,,,,
185290,,,,,
185291,,,,,
185292,,,,,
185293,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
185293,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185293,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
185293,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
185295,,,,,
185296,,,,,
185297,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185299,,,,,
185300,,,,,
185301,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185301,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185301,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185301,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185301,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185302,,,,,
185303,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185303,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185304,,,,,
185305,,,,,
185306,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
185306,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185306,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185306,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185306,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185306,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185306,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185306,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185306,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185308,,,,,
185309,,,,,
185310,,,,,
185311,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185312,,,,,
185313,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
185315,,,,,
185316,,,,,
185317,,,,,
185318,,,,,
185319,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185320,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185321,,,,,
185322,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185323,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
185325,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185325,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
185326,,,,,
185327,,,,,
185328,,,,,
185330,,,,,
185331,,,,,
185332,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185333,,,,,
185335,,,,,
185336,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
185337,,,,,
185338,,,,,
185340,,,,,
185341,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185341,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
185342,,,,,
185343,,,,,
185345,,,,,
185346,,,,,
185347,,,,,
185348,,,,,
185349,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185350,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
185351,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
185353,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
185354,,,,,
185355,,,,,
185356,,,,,
185357,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185358,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
185359,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185360,,,,,
185361,,,,,
185362,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185362,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185362,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185362,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185363,,,,,
185364,,,,,
185365,,,,,
185366,,,,,
185367,,,,,
185368,,,,,
185369,,,,,
185370,,,,,
185371,,,,,
185372,,,,,
185373,4.0,2025-01-15,2025-01-20,1.0,Annual Leave
185374,,,,,
185375,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
185375,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185377,,,,,
185378,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185378,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185378,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185378,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185378,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185378,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
185379,,,,,
185381,,,,,
185382,,,,,
185383,,,,,
185384,,,,,
185385,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
185385,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
185385,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185385,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185385,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
185386,0.5,2024-12-30,2024-12-30,13.0,No Pay Leave
185387,,,,,
185388,,,,,
185389,,,,,
185390,,,,,
185391,,,,,
185392,,,,,
185394,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
185394,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
185395,,,,,
185396,,,,,
185397,,,,,
185399,,,,,
185400,,,,,
185401,,,,,
185402,,,,,
185403,,,,,
185404,,,,,
185405,,,,,
185406,,,,,
185407,,,,,
185408,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185409,,,,,
185410,,,,,
185411,,,,,
185412,,,,,
185413,,,,,
185414,,,,,
185415,,,,,
185416,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185416,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185417,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185418,,,,,
185419,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
185420,,,,,
185421,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185421,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185421,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185422,,,,,
185423,,,,,
185424,,,,,
185426,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185429,11.0,2025-01-02,2025-01-20,16.0,Unauthorized leave 
185429,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185429,6.0,2024-12-21,2024-12-31,16.0,Unauthorized leave 
185429,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
185429,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
185429,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
185429,1.0,2024-12-28,2024-12-28,16.0,Unauthorized leave 
185429,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
185430,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185431,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
185431,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
185432,,,,,
185434,,,,,
185436,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
185436,1.0,2025-01-21,2025-01-21,16.0,Unauthorized leave 
185437,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185437,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
185438,,,,,
185439,,,,,
185441,,,,,
185442,,,,,
185443,,,,,
185444,,,,,
185445,,,,,
185446,,,,,
185447,,,,,
185448,,,,,
185449,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185450,,,,,
185451,,,,,
185452,,,,,
185453,,,,,
185454,,,,,
185455,,,,,
185456,,,,,
185457,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185457,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185458,,,,,
185459,,,,,
185460,,,,,
185461,,,,,
185462,,,,,
185463,,,,,
185464,,,,,
185465,,,,,
185466,,,,,
185467,,,,,
185468,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
185469,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
185469,3.0,2025-01-07,2025-01-09,1.0,Annual Leave
185469,4.0,2025-01-10,2025-01-17,13.0,No Pay Leave
185470,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
185471,84.0,2024-12-21,2025-04-04,5.0,Maternity Leave
185473,,,,,
185474,,,,,
185475,,,,,
185476,,,,,
185477,,,,,
185478,,,,,
185479,,,,,
185480,,,,,
185481,,,,,
185482,,,,,
185483,0.5,2024-12-27,2024-12-27,13.0,No Pay Leave
185486,,,,,
185487,,,,,
185488,,,,,
185489,,,,,
185490,,,,,
185491,0.5,2024-12-23,2024-12-23,13.0,No Pay Leave
185491,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
185491,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
185492,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185493,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
185493,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
185494,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185495,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185495,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
185497,,,,,
185499,,,,,
185500,,,,,
185501,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
185502,0.5,2024-12-23,2024-12-23,1.0,Annual Leave
185504,,,,,
185506,,,,,
185507,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
185508,,,,,
185509,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185510,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
185510,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185510,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
185510,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185510,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
185510,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
185510,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185510,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185511,,,,,
185512,,,,,
185514,,,,,
185515,,,,,
185516,,,,,
185517,,,,,
185518,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185518,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
185518,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
185519,,,,,
185521,,,,,
185522,,,,,
185523,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
185524,,,,,
185525,,,,,
185526,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185528,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185528,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
185529,,,,,
185530,,,,,
185531,84.0,2024-12-21,2025-04-04,5.0,Maternity Leave
185532,,,,,
185533,,,,,
185534,,,,,
185535,,,,,
185536,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185536,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
185536,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185536,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185536,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185536,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185536,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185536,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185536,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185536,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185537,,,,,
185538,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
185539,,,,,
185541,,,,,
185542,,,,,
185543,,,,,
185544,,,,,
185545,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185546,,,,,
185547,,,,,
185548,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185549,,,,,
185550,,,,,
185551,,,,,
185553,,,,,
185554,,,,,
185555,,,,,
185556,,,,,
185557,,,,,
185558,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185559,,,,,
185560,,,,,
185561,,,,,
185562,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
185562,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185563,1.0,2025-01-16,2025-01-16,3.0,H-Apparel Special Leave
185563,1.0,2025-01-15,2025-01-15,3.0,H-Apparel Special Leave
185564,,,,,
185566,,,,,
185567,,,,,
185568,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185570,,,,,
185571,,,,,
185572,0.5,2025-01-02,2025-01-02,1.0,Annual Leave
185573,,,,,
185574,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185574,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185574,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185575,,,,,
185576,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
185576,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185576,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185576,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185576,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185577,,,,,
185579,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185579,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185579,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
185579,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
185579,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185579,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185579,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
185579,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
185580,,,,,
185581,,,,,
185582,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
185583,,,,,
185584,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185585,,,,,
185586,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185587,,,,,
185588,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185589,,,,,
185590,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185591,,,,,
185592,,,,,
185593,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185593,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185595,,,,,
185597,,,,,
185598,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
185600,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
185601,,,,,
185602,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
185602,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
185602,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
185602,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185602,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185602,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185602,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
185603,,,,,
185604,,,,,
185605,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185605,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185605,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185605,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185605,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185605,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185606,,,,,
185607,,,,,
185608,,,,,
185609,,,,,
185610,,,,,
185611,,,,,
185612,,,,,
185613,,,,,
185614,,,,,
185615,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
185616,,,,,
185618,,,,,
185619,3.0,2025-01-08,2025-01-10,1.0,Annual Leave
185619,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
185619,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185620,,,,,
185621,,,,,
185622,,,,,
185623,,,,,
185624,,,,,
185625,,,,,
185626,,,,,
185627,,,,,
185628,,,,,
185629,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185629,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
185630,,,,,
185631,,,,,
185632,,,,,
185633,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185633,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185633,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185633,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
185634,,,,,
185635,,,,,
185637,,,,,
185639,,,,,
185640,,,,,
185641,,,,,
185642,84.0,2024-12-21,2025-04-04,5.0,Maternity Leave
185643,,,,,
185644,,,,,
185645,,,,,
185646,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185646,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
185647,,,,,
185648,0.5,2024-12-26,2024-12-26,1.0,Annual Leave
185649,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185651,,,,,
185652,,,,,
185653,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185654,,,,,
185655,,,,,
185656,1.0,2024-12-23,2024-12-23,1.0,Annual Leave
185657,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
185657,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
185658,,,,,
185660,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185661,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185661,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185661,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185661,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185661,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185661,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185661,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185661,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185661,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185661,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185661,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185661,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
185661,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
185663,,,,,
185664,84.0,2024-12-21,2025-04-04,5.0,Maternity Leave
185665,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185665,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185666,,,,,
185667,,,,,
185668,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
185669,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185670,,,,,
185671,,,,,
185672,,,,,
185673,,,,,
185674,,,,,
185675,,,,,
185676,,,,,
185677,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
185678,0.5,2025-01-10,2025-01-10,1.0,Annual Leave
185679,,,,,
185680,,,,,
185681,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185682,,,,,
185684,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185685,,,,,
185686,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185686,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185686,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185686,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185689,,,,,
185690,,,,,
185691,,,,,
185692,,,,,
185693,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
185694,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
185694,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
185696,,,,,
185697,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
185698,,,,,
185699,,,,,
185700,,,,,
185701,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
185702,,,,,
185704,,,,,
185705,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
185707,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
185707,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
185707,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
185707,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185707,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185707,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185707,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185707,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185707,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185707,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185707,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185707,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185707,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185707,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185707,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185707,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185707,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185708,0.5,2025-01-07,2025-01-07,1.0,Annual Leave
185709,,,,,
185710,,,,,
185711,,,,,
185712,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185712,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185713,,,,,
185714,,,,,
185715,,,,,
185716,,,,,
185717,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
185717,1.0,2024-12-28,2024-12-28,16.0,Unauthorized leave 
185717,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
185717,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
185717,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
185717,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185717,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185717,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
185717,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
185717,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
185717,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
185717,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
185717,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
185717,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
185717,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
185717,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
185717,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
185717,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
185717,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
185717,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
185717,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
185717,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
185717,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
185718,,,,,
185719,,,,,
185721,,,,,
185722,,,,,
185723,,,,,
185724,,,,,
185725,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
185725,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
185726,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
